index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,,
17777,171-1259014-2173152,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,AHMEDABAD,Gujarat,380058,IN,FALSE,Easy Ship,06-13-25,1150
17778,405-7578714-8850744,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,353,VELUR,TAMIL NADU,638182,IN,FALSE,,06-13-25,1150
17779,403-9592339-5383506,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744,NAGPUR,MAHARASHTRA,440012,IN,FALSE,Easy Ship,06-13-25,1150
17780,406-7261885-2613147,04-20-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,,,NEW DELHI,DELHI,110055,IN,FALSE,Easy Ship,06-13-25,1150
17781,406-7261885-2613147,04-20-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,,,NEW DELHI,DELHI,110055,IN,FALSE,Easy Ship,06-13-25,1150
17782,406-5247402-3296349,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,690,KALYAN,MAHARASHTRA,421204,IN,FALSE,Easy Ship,06-13-25,1150
17783,402-0837615-8966715,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,471,BHUBANESWAR,ODISHA,751014,IN,FALSE,,06-13-25,1150
17784,405-3164248-6652331,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,771,Bengaluru,KARNATAKA,560048,IN,FALSE,Easy Ship,06-13-25,1150
17785,403-6224191-2958767,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,582,NAGPUR,MAHARASHTRA,440034,IN,FALSE,,06-13-25,1150
17786,402-3281128-3760337,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1186,HYDERABAD,TELANGANA,500010,IN,FALSE,Easy Ship,06-13-25,1150
17787,405-3619610-2001943,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,HYDERABAD,TELANGANA,500049,IN,FALSE,,06-13-25,1150
17788,402-6088775-9697969,04-20-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,617.14,CHENNAI,TAMIL NADU,600041,IN,FALSE,Easy Ship,06-13-25,1150
17789,402-4442952-6821963,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Unshipped,1,INR,399,CHENNAI,TAMIL NADU,600041,IN,FALSE,,06-13-25,1150
17790,171-8750854-3847559,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,458,AGRA,UTTAR PRADESH,282007,IN,FALSE,,06-13-25,1150
17791,406-6287708-3008338,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,362,KOLKATA,WEST BENGAL,700096,IN,FALSE,,06-13-25,1150
17792,405-3624223-9357130,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,495,IMPHAL,MANIPUR,795001,IN,FALSE,,06-13-25,1150
17793,403-2410873-7564333,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,999,HYDERABAD,TELANGANA,500090,IN,FALSE,,06-13-25,1150
17794,403-8711179-7267509,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,434,KOLKATA,WEST BENGAL,700075,IN,FALSE,Easy Ship,06-13-25,1150
17795,403-8373022-1953910,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,525,KOLKATA,WEST BENGAL,700075,IN,FALSE,,06-13-25,1150
17796,408-1037102-6923503,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,399,GURUGRAM,HARYANA,122003,IN,FALSE,,06-13-25,1150
17797,408-1774275-2408312,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517,COIMBATORE,TAMIL NADU,641062,IN,FALSE,,06-13-25,1150
17798,408-4599078-4337903,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,968,HYDERABAD,TELANGANA,500070,IN,FALSE,,06-13-25,1150
17799,404-8236943-5925921,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,442,PUNE,MAHARASHTRA,411021,IN,FALSE,,06-13-25,1150
17800,405-1489152-2910718,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,631,NEW DELHI,DELHI,110070,IN,FALSE,Easy Ship,06-13-25,1150
17801,408-9309041-1880341,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,S,Cancelled,0,,,GURUGRAM,HARYANA,122003,IN,FALSE,,06-13-25,1150
17802,403-1339687-7732304,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,771,HYDERABAD,TELANGANA,500090,IN,FALSE,,06-13-25,1150
17803,407-5543180-2456351,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1186,JAMSHEDPUR,JHARKHAND,831005,IN,FALSE,Easy Ship,06-13-25,1150
17804,404-8207284-1959566,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,484,LUCKNOW,UTTAR PRADESH,226024,IN,FALSE,,06-13-25,1150
17805,406-3537047-0117943,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,L,Cancelled,0,,,BENGALURU,KARNATAKA,560068,IN,FALSE,,06-13-25,1150
17806,171-4647435-1144322,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,588,PUNE,MAHARASHTRA,411028,IN,FALSE,,06-13-25,1150
17807,407-2354628-7825167,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE,,06-13-25,1150
17808,403-8573721-9584303,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Socks,XS,Shipped,1,INR,284,MUMBAI,MAHARASHTRA,400068,IN,FALSE,,06-13-25,1150
17809,403-1457604-7661966,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,487,KOLKATA,WEST BENGAL,700019,IN,FALSE,Easy Ship,06-13-25,1150
17810,408-8687688-8779553,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,375,CHENNAI,TAMIL NADU,600101,IN,FALSE,,06-13-25,1150
17811,404-3527105-9585920,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,353,MUMBAI,MAHARASHTRA,400057,IN,FALSE,,06-13-25,1150
17812,404-3527105-9585920,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,352,MUMBAI,MAHARASHTRA,400057,IN,FALSE,,06-13-25,1150
17813,404-8721671-7245922,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,3XL,Shipped,1,INR,845,CHENNAI,TAMIL NADU,600049,IN,FALSE,,06-13-25,1150
17814,404-4478051-5273950,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,801,Gauriganj,UTTAR PRADESH,227409,IN,FALSE,,06-13-25,1150
17815,404-6174411-3935567,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,696,Mumbai,MAHARASHTRA,400093,IN,FALSE,Easy Ship,06-13-25,1150
17816,404-3275081-2887547,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,759,Mumbai,MAHARASHTRA,400093,IN,FALSE,,06-13-25,1150
17817,407-4354205-9287561,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,363,BHIMAVARAM,ANDHRA PRADESH,534201,IN,FALSE,Easy Ship,06-13-25,1150
17818,407-4354205-9287561,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,342,BHIMAVARAM,ANDHRA PRADESH,534201,IN,FALSE,Easy Ship,06-13-25,1150
17819,407-1928178-1610732,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,339,GURUGRAM,HARYANA,122001,IN,FALSE,,06-13-25,1150
17820,171-9874318-4623537,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,SRIKALAHASTI,ANDHRA PRADESH,517644,IN,FALSE,,06-13-25,1150
17821,171-2000966-1560329,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,RAEBARELI,UTTAR PRADESH,229122,IN,FALSE,,06-13-25,1150
17822,408-4505035-3446724,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442,CHENNAI,TAMIL NADU,600052,IN,FALSE,,06-13-25,1150
17823,404-0207604-1545902,04-20-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,629,KOLKATA,WEST BENGAL,700061,IN,FALSE,Easy Ship,06-13-25,1150
17824,405-7779388-7109942,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,788,PADMAPUR,ODISHA,765025,IN,FALSE,Easy Ship,06-13-25,1150
17825,408-5812415-9098761,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,432,Vizianagaram,ANDHRA PRADESH,535216,IN,FALSE,,06-13-25,1150
17826,402-0367314-3305114,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1112,JALNA,MAHARASHTRA,431213,IN,FALSE,,06-13-25,1150
17827,407-3900583-6785164,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,715,JALALABAD,PUNJAB,152024,IN,FALSE,,06-13-25,1150
17828,408-6146721-4411520,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,399,Dharwad,KARNATAKA,580004,IN,FALSE,Easy Ship,06-13-25,1150
17829,402-7569131-0148339,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,429,Baleshwar,ODISHA,756001,IN,FALSE,,06-13-25,1150
17830,171-3794975-5587544,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,807,Mumbai,MAHARASHTRA,400709,IN,FALSE,,06-13-25,1150
17831,402-6205155-0896344,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,744,HYDERABAD,TELANGANA,500038,IN,FALSE,,06-13-25,1150
17832,405-6427269-9523535,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,519,NOIDA,UTTAR PRADESH,201304,IN,FALSE,Easy Ship,06-13-25,1150
17833,405-3488814-6073936,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,525,NOIDA,UTTAR PRADESH,201304,IN,FALSE,,06-13-25,1150
17834,406-9882247-3851510,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,UDUPI,KARNATAKA,576104,IN,TRUE,,06-13-25,1150
17835,404-2774476-0661946,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,458,AURANGABAD,MAHARASHTRA,431001,IN,FALSE,,06-13-25,1150
17836,408-3119797-7869109,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,0,PITHORAGARH,UTTARAKHAND,262501,IN,FALSE,Easy Ship,06-13-25,1150
17837,403-2963889-4398739,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,563,Faridabad,HARYANA,121001,IN,FALSE,,06-13-25,1150
17838,406-4724834-3341108,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,574,BENGALURU,KARNATAKA,560022,IN,FALSE,,06-13-25,1150
17839,402-2801657-0677102,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,725,NEW DELHI,DELHI,110017,IN,FALSE,,06-13-25,1150
17840,406-4871220-9447510,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,562,SIBSAGAR,ASSAM,785681,IN,FALSE,,06-13-25,1150
17841,407-2159403-5963505,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,659,ARERAJ,BIHAR,845411,IN,FALSE,,06-13-25,1150
17842,407-2159403-5963505,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,729,ARERAJ,BIHAR,845411,IN,FALSE,,06-13-25,1150
17843,408-2132670-7257122,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,999,KALIMPONG,WEST BENGAL,734311,IN,FALSE,Easy Ship,06-13-25,1150
17844,406-7070129-5420305,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,311,WANAPARTHY,TELANGANA,509103,IN,FALSE,Easy Ship,06-13-25,1150
17845,408-3554640-7012315,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1556,RANGIA,ASSAM,781354,IN,FALSE,Easy Ship,06-13-25,1150
17846,406-0351145-5346762,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XS,Shipped,1,INR,725,MUMBAI,MAHARASHTRA,400018,IN,FALSE,,06-13-25,1150
17847,405-2411408-4481122,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,353,CUTTACK,ODISHA,753012,IN,FALSE,,06-13-25,1150
17848,408-3009630-2944344,04-20-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,380,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE,Easy Ship,06-13-25,1150
17849,405-0119336-7678779,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,612,Surat,Gujarat,394440,IN,FALSE,,06-13-25,1150
17850,407-2296131-6536309,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,495,Ernakulam,KERALA,683575,IN,FALSE,Easy Ship,06-13-25,1150
17851,402-6701637-3010718,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,Pune,MAHARASHTRA,411045,IN,FALSE,Easy Ship,06-13-25,1150
17852,402-6247111-6137168,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411041,IN,FALSE,Easy Ship,06-13-25,1150
17853,402-9558236-8945928,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744,Ahmedabad,Gujarat,380055,IN,FALSE,Easy Ship,06-13-25,1150
17854,405-1543352-6370736,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,XS,Shipped,1,INR,637,KARAIKKUDI,TAMIL NADU,630307,IN,FALSE,,06-13-25,1150
17855,405-1543352-6370736,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,733,KARAIKKUDI,TAMIL NADU,630307,IN,FALSE,,06-13-25,1150
17856,405-1543352-6370736,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,459,KARAIKKUDI,TAMIL NADU,630307,IN,FALSE,,06-13-25,1150
17857,402-4346422-5501937,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,459,new delhi,delhi,110062,IN,FALSE,Easy Ship,06-13-25,1150
17858,402-0844996-5254768,04-20-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XS,On the Way,0,INR,690.48,DHARMAPURI,TAMIL NADU,636701,IN,FALSE,Easy Ship,06-13-25,1150
17859,407-4534106-8233146,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744,BENGALURU,KARNATAKA,560087,IN,FALSE,Easy Ship,06-13-25,1150
17860,407-0947382-9687543,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,744,BENGALURU,KARNATAKA,560087,IN,FALSE,,06-13-25,1150
17861,406-0181378-4560361,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435,THANE,MAHARASHTRA,400607,IN,FALSE,,06-13-25,1150
17862,171-6574699-8118715,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,568,mangalore,KARNATAKA,575001,IN,FALSE,,06-13-25,1150
17863,403-6824876-8637935,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,JAIPUR,RAJASTHAN,302017,IN,FALSE,Easy Ship,06-13-25,1150
17864,404-3606392-9721138,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859,NOIDA,UTTAR PRADESH,201304,IN,FALSE,,06-13-25,1150
17865,407-8368365-2941905,04-20-22,Cancelled,Merchant,Amazon.in,Standard,Socks,3XL,On the Way,0,INR,342.86,BENGALURU,KARNATAKA,560066,IN,FALSE,Easy Ship,06-13-25,1150
17866,403-2011109-6860320,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,CHENNAI,TAMIL NADU,600126,IN,FALSE,,06-13-25,1150
17867,405-5643192-3069129,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,353,Tirupati,ANDHRA PRADESH,517520,IN,FALSE,,06-13-25,1150
17868,403-6825694-2303533,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,654,BALOTRA,RAJASTHAN,344022,IN,FALSE,Easy Ship,06-13-25,1150
17869,407-8246430-1636310,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1133,KALYAN,MAHARASHTRA,421301,IN,FALSE,,06-13-25,1150
17870,405-5692408-2858745,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,549,ALIGARH,UTTAR PRADESH,202001,IN,FALSE,,06-13-25,1150
17871,405-5111236-4471566,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,442,SHANKARAMPET A,TELANGANA,502271,IN,FALSE,,06-13-25,1150
17872,405-5111236-4471566,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,459,SHANKARAMPET A,TELANGANA,502271,IN,FALSE,,06-13-25,1150
17873,408-9525842-1856318,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Unshipped,1,INR,329,PUNE-411014,MAHARASHTRA,411014,IN,FALSE,,06-13-25,1150
17874,408-4386246-3806765,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,SHRIGONDA,MAHARASHTRA,413701,IN,FALSE,,06-13-25,1150
17875,407-7203613-0852300,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,L,Shipped,1,INR,791,PUNE,MAHARASHTRA,412307,IN,FALSE,,06-13-25,1150
17876,405-3846196-0616345,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,VARANASI,UTTAR PRADESH,221005,IN,FALSE,,06-13-25,1150
17877,405-1627098-9675501,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1556,PERUVALLUR,KERALA,673638,IN,FALSE,Easy Ship,06-13-25,1150
17878,405-1627098-9675501,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1115,PERUVALLUR,KERALA,673638,IN,FALSE,Easy Ship,06-13-25,1150
17879,406-3221890-5753122,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,487,NAVI MUMBAI,MAHARASHTRA,400710,IN,FALSE,,06-13-25,1150
17880,406-2733209-7832359,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,387,GURUGRAM,HARYANA,122018,IN,FALSE,,06-13-25,1150
17881,406-2733209-7832359,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,518,GURUGRAM,HARYANA,122018,IN,FALSE,,06-13-25,1150
17882,406-2733209-7832359,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,574,GURUGRAM,HARYANA,122018,IN,FALSE,,06-13-25,1150
17883,406-7370117-5710740,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,684,PATNA,BIHAR,803213,IN,FALSE,Easy Ship,06-13-25,1150
17884,408-5854720-0682719,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,759,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,,06-13-25,1150
17885,405-9290645-9737147,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,377,CHENNAI,TAMIL NADU,600102,IN,FALSE,,06-13-25,1150
17886,403-3600570-2592360,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,518,SODPUR,WEST BENGAL,700113,IN,FALSE,,06-13-25,1150
17887,403-3389174-5885932,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,SODPUR,WEST BENGAL,700113,IN,FALSE,Easy Ship,06-13-25,1150
17888,405-2647836-0129151,04-20-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,477,VARANASI,UTTAR PRADESH,221001,IN,FALSE,Easy Ship,06-13-25,1150
17889,406-8338819-7133930,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,318,HYDERABAD,TELANGANA,500027,IN,FALSE,,06-13-25,1150
17890,406-8338819-7133930,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,448,HYDERABAD,TELANGANA,500027,IN,FALSE,,06-13-25,1150
17891,406-8338819-7133930,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,329,HYDERABAD,TELANGANA,500027,IN,FALSE,,06-13-25,1150
17892,171-5748550-9355519,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,666,JABALPUR,MADHYA PRADESH,482003,IN,FALSE,,06-13-25,1150
17893,171-5748550-9355519,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376,JABALPUR,MADHYA PRADESH,482003,IN,FALSE,,06-13-25,1150
17894,404-4141685-5945967,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,818,AMBALA Cantt,HARYANA,133001,IN,FALSE,,06-13-25,1150
17895,407-3309809-9438702,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,499,NAGPUR,MAHARASHTRA,440013,IN,FALSE,,06-13-25,1150
17896,404-3773831-2621158,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,HAPUR,UTTAR PRADESH,245101,IN,FALSE,,06-13-25,1150
17897,171-8572025-0451516,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,432,RANCHI,JHARKHAND,834001,IN,FALSE,,06-13-25,1150
17898,405-9815849-2474726,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,259,CHENNAI,TAMIL NADU,600023,IN,FALSE,,06-13-25,1150
17899,405-5405636-8552364,04-20-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,859,MUVATTUPUZHA,KERALA,686673,IN,TRUE,,06-13-25,1150
17900,408-1905388-2930746,04-20-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,654,REWA,MADHYA PRADESH,486001,IN,FALSE,Easy Ship,06-13-25,1150
17901,405-4415319-7221165,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,487,KOLKATA,WEST BENGAL,700101,IN,FALSE,Easy Ship,06-13-25,1150
17902,171-4660905-3443511,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,458,CHANDI MANDIR,HARYANA,134107,IN,FALSE,,06-13-25,1150
17903,408-0653242-6750723,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,442,Kakkanad,KERALA,682030,IN,FALSE,Easy Ship,06-13-25,1150
17904,171-6267166-8128354,04-20-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,597,PONNANI,KERALA,679584,IN,FALSE,,06-13-25,1150
17905,403-6651704-9491509,04-20-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,791,Canacona,GOA,403702,IN,FALSE,Easy Ship,06-13-25,1150
17906,403-4691124-8050723,04-20-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,654,LAWAN,CHHATTISGARH,493526,IN,FALSE,Easy Ship,06-13-25,1150
17907,403-5843106-5455558,04-20-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,601.9,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE,Easy Ship,06-13-25,1150
17908,407-6837144-8561151,04-20-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,399,PALAKKAD,KERALA,679533,IN,FALSE,,06-13-25,1150
17909,402-7939524-3971529,04-20-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,536.19,ASANSOL,WEST BENGAL,713305,IN,FALSE,Easy Ship,06-13-25,1150
17910,405-0820730-3368311,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,574,PUNE,MAHARASHTRA,411060,IN,FALSE,Easy Ship,06-13-25,1150
